effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),2.220469364047624,0.17293780471847695,12.839699033200377,9.82557034612825e-38,1.8815174952339884,2.5594212328612596
fixed,cond,TypeUndived,-0.7227397671618868,0.25391886045720286,-2.846341409458641,0.0044224751715360965,-1.220411588653456,-0.22506794567031768
fixed,cond,TransectOrderB,-0.22206149146398074,0.07787221069026244,-2.8516140674011776,0.0043497876532490355,-0.37468821981341005,-0.06943476311455143
fixed,cond,TypeUndived:TransectOrderB,0.3603457005110418,0.12903555558496396,2.79260781168002,0.005228504094466513,0.1074406588393963,0.6132507421826874
