effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),3.554023410829931,0.18311294418480098,19.408914135765,6.488379724520763e-84,3.195128635124628,3.912918186535234
fixed,cond,TypeUndived,-0.9141472738532694,0.28815576975190427,-3.1724066279857244,0.0015118116501034976,-1.4789222045044181,-0.34937234320212085
fixed,cond,TransectOrderB,-0.13137208903058203,0.05930528010324349,-2.215183686880472,0.02674745912187938,-0.2476083021259991,-0.015135875935164952
fixed,cond,scale(Boats),-0.22371212388791586,0.13887183051334526,-1.6109251463090468,0.1071960384071987,-0.49589591016122303,0.04847166238539133
fixed,cond,TypeUndived:TransectOrderB,-0.01770119529654814,0.09054907448696345,-0.19548731333633476,0.8450114685797087,-0.19517412012443114,0.15977172953133484
