effect,component,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,cond,(Intercept),3.3786456820763338,0.08889801601358491,38.00586147569399,4.61777626e-316,3.204408772392642,3.5528825917600253
fixed,cond,TypeUndived,-0.29377540620831777,0.13084707731517795,-2.2451812622507887,0.024756498497599352,-0.5502309652283943,-0.03731984718824116
fixed,cond,TransectOrderB,-0.12597516068062803,0.06262678684301888,-2.0115220184678964,0.044270346990977635,-0.2487214073604119,-0.0032289140008441575
fixed,cond,TypeUndived:TransectOrderB,0.08717919497679924,0.0941673434542242,0.9257901070468025,0.354555069403972,-0.09738540671329374,0.2717437966668922
fixed,zi,(Intercept),-3.344518952569267,0.42083989756390855,-7.947247805945894,1.907007038919594e-15,-4.169349995052053,-2.5196879100864806
